,titulo,descripcion,inicio_curso,videos_youtube,URL,tema,lecciones
172,Snapchat,"In this free tutorial, learn more about navigating this smartphone app, which lets you share texts, photos, and video messages.",0,0,https://edu.gcfglobal.org/en/snapchat/,Social Media,Snapchat Basics
173,Twitter,"In this free tutorial, learn how to create and maintain a Twitter account.",0,https://www.youtube.com/playlist?list=PL8AE96C860FFD4395,https://edu.gcfglobal.org/en/twitter/,Social Media,"All About Twitter,Using Twitter,Extras"
174,Dropbox,"In this free tutorial, learn how to use this popular cloud-based storage service to keep files safe and sound.",0,0,https://edu.gcfglobal.org/en/dropbox/,Using the Cloud,0
175,Etsy,"In this free tutorial, learn how to use this popular site for buying and selling homemade goods.",0,0,https://edu.gcfglobal.org/en/etsy/,Using the Cloud,0
176,Google Account,"In this free tutorial, learn everything you need to set up and maintain a Google account to use services like Gmail.",0,0,https://edu.gcfglobal.org/en/googleaccount/,Using the Cloud,"Google Account,Extras"
177,Google Docs,"In this free tutorial, learn how to use this free cloud-based program for creating professional documents.",0,https://www.youtube.com/playlist?list=PLDCE614622E1D2691,https://edu.gcfglobal.org/en/googledocuments/,Using the Cloud,"Google Drive and Docs,Common Tasks in Documents,Doing More with Documents,Collaborating,Extras,Quiz"
178,Google Drive,"In this free tutorial, learn how to use this cloud-based program to create and share documents, spreadsheets, presentations, and more.",0,https://www.youtube.com/playlist?list=PLDCE614622E1D2691,https://edu.gcfglobal.org/en/googledriveanddocs/,Using the Cloud,"Google Drive and Docs,Extras,Quiz"
179,Google Maps,"In this free tutorial, get answers to common questions about using the popular Google Maps program.",0,0,https://edu.gcfglobal.org/en/google-maps/,Using the Cloud,0
180,Google Sheets,"In this free tutorial, learn how to use the powerful tools in Google Sheets for organizing, visualizing, and calculating data in a spreadsheet.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt8hmVAPM940Ed1GArcH5A0G,https://edu.gcfglobal.org/en/googlespreadsheets/,Using the Cloud,"Google Drive and Google Docs,Spreadsheet Basics,Common Spreadsheet Tasks,Extras,Quiz"
181,Google Slides,"In this free tutorial, learn how to use this free cloud-based program for creating professional presentations.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt8VFQWcbUcmlHKejroVSzs0,https://edu.gcfglobal.org/en/googleslides/,Using the Cloud,"Google Drive,Google Slides,Quiz"
182,Google Tips,"In this free tutorial, learn how to search, create surveys, book flights, translate text, and do more with Google.",0,0,https://edu.gcfglobal.org/en/google-tips/,Using the Cloud,0
183,Microsoft Account,"In this free tutorial, learn how to create and maintain a Microsoft account to use OneDrive, Skype, and more.",0,0,https://edu.gcfglobal.org/en/microsoftaccount/,Using the Cloud,"Microsoft Account,Extras"
184,OneDrive and Office Online,Use this free tutorial to better understand these two popular Microsoft programs.,0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9v_EwueQxI8s8jcuNPaQ0O,https://edu.gcfglobal.org/en/onedrive/,Using the Cloud,"OneDrive and Office Online,Extras,Quiz"
185,Prezi,"In this free tutorial, learn how to create unique presentations using this free PowerPoint alternative.",0,0,https://edu.gcfglobal.org/en/prezi/,Using the Cloud,0
186,SharePoint Resources,Review this free guide to learn more about this popular business collaboration tool.,0,0,https://edu.gcfglobal.org/en/sharepoint-resources/,Using the Cloud,0
187,Word,"In this free Word tutorial, learn how to format text, save and share documents, modify line and paragraph spacing, use tables and columns, and do more with your documents.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt85bD079KkDtIJBMBwaU2TK,https://edu.gcfglobal.org/en/word/,Office,"Word Basics,Working with Text,Layout and Printing,Working with Objects,Collaboration and Reviewing,Doing More with Word,Extras,Quiz"
188,Excel,"In this free Excel tutorial, learn how to create formulas and charts, use functions, format cells, and do more with your spreadsheets.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt_wKeFEmZL15qOZEkiVUQAq,https://edu.gcfglobal.org/en/excel/,Office,"Excel Basics,Working with Cells and Sheets,Formulas and Functions,Working with Data,Doing More with Excel,Extras,Quiz"
189,PowerPoint,"In this free PowerPoint tutorial, learn how to use themes and background styles, add pictures and clip art, modify charts and lists, and do more to create standout presentations.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt_KvhjMTsADzon_GY_vBGRL,https://edu.gcfglobal.org/en/powerpoint/,Office,"PowerPoint Basics,Working with Slides,Text and Objects,More Objects,Review and Collaborating,Customizing Your Presentation,Extras,Quiz"
190,Access,"In this free tutorial, learn how to enter, manage, and search through large amounts of data in an Access database.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt-EHfE5zXtUrLtFYnOPBRE_,https://edu.gcfglobal.org/en/access/,Office,"Access Basics,Working with Data,Running Queries and Reports,Database Design Tips,More Access Tasks,Extras,Quiz"
191,Excel Formulas,"In this interactive tutorial, learn how to create formulas to solve real-world problems.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt-1HtGi8YTYTvXCQBFfbKjl,https://edu.gcfglobal.org/en/excelformulas/,Office,"Introduction,Formula and Function Basics,Formula Tips,Scenarios,Advanced Scenario: Create an Invoice,Quiz"
192,Word Tips,"In this free tutorial, learn tips and tricks to create professional, polished documents.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt8iwQjcnmUDwthri_QxSC5u,https://edu.gcfglobal.org/en/word-tips/,Office,"Word Quick Tips,More Tips"
193,Excel Tips,Learn these Excel tips and tricks so you can do more with this popular spreadsheet program.,0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9BE9vIAsynAy1ogtpyeEER,https://edu.gcfglobal.org/en/excel-tips/,Office,"Excel Quick Tips,Excel Functions,More Tips"
194,PowerPoint Tips,Learn these PowerPoint tips and tricks so you can do more with this popular presentation program.,0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9OKOeiUckfabPZes6uqVMi,https://edu.gcfglobal.org/en/powerpoint-tips/,Office,"PowerPoint Quick Tips,More Tips"
195,Office for Macs,"In this free tutorial, you will learn how to use Office for Macs.",0,0,https://edu.gcfglobal.org/en/office-for-macs/,Office,0
196,Access 2016,"In this free Access 2016 tutorial, learn how to enter, manage, and search through large amounts of data in an Access database.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt-IWBqprrYVk53qPo53ZxMw,https://edu.gcfglobal.org/en/access2016/,Office 2016,"Access Basics,Working with Data,Running Queries and Reports,Database Design Tips,More Access Tasks,Extras,Quiz"
197,Excel 2016,"In this free Excel 2016 tutorial, learn how to create formulas and charts, use functions, format cells, and do more with your spreadsheets.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt9kEYnMTd8nBuRxC3LFmera,https://edu.gcfglobal.org/en/excel2016/,Office 2016,"Excel 2016 Basics,Working with Cells and Sheets,Formulas and Functions,Working with Data,Doing More with Excel,Extras,Quiz"
198,PowerPoint 2016,"In this free PowerPoint 2016 tutorial, learn how to use themes and background styles, add pictures and clip art, modify charts and lists, and do more to create standout presentations.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt_VOb7MMU_24Sp_EDKUIkru,https://edu.gcfglobal.org/en/powerpoint2016/,Office 2016,"PowerPoint Basics,Working with Slides,Text and Objects,More Objects,Review and Collaborating,Customizing Your Presentation,Extras,Quiz"
199,Word 2016,"In this free Word 2016 tutorial, learn how to format text, save and share documents, modify line and paragraph spacing, use tables and columns, and do more with your documents.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt-CU7fh1_3v-STktoEc0tsL,https://edu.gcfglobal.org/en/word2016/,Office 2016,"Word Basics,Working with Text,Layout and Printing,Working with Objects,Collaboration and Reviewing,Doing More with Word,Extras,Quiz"
200,Access 2013,"In this free Access 2013 tutorial, learn how to enter, manage, and search through large amounts of data in an Access database.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt_wVDqitDXqzh6iO1AMh2dz,https://edu.gcfglobal.org/en/access2013/,Office 2013,"Office Basics,Access Basics,Working with Data,Running Queries and Reports,Database Design Tips,More Access Tasks,Extras,Quiz"
201,Excel 2013,"In this free Excel 2013 tutorial, learn how to create formulas and charts, use functions, format cells, and do more with your spreadsheets.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt_7KKPzPuw0Re86-WeWe9Gc,https://edu.gcfglobal.org/en/excel2013/,Office 2013,"Office Basics,Excel Basics,Formulas and Functions,Working with Data,Doing More with Excel,Extras,Quiz"
202,PowerPoint 2013,"In this free PowerPoint 2013 tutorial, learn how to use themes and background styles, add pictures and clip art, modify charts and lists, and do more to create standout presentations.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt80GgHQBPtO7fZrH7zgb-kH,https://edu.gcfglobal.org/en/powerpoint2013/,Office 2013,"Office Basics,PowerPoint Basics,Text & Objects,More Objects,Reviewing Presentations and Collaboration,Customizing Your Presentation,Extras,Quiz"
203,Word 2013,"In this free Word 2013 tutorial, learn how to format text, save and share documents, modify line and paragraph spacing, use tables and columns, and do more with your documents.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt_E_071Lff_CWb4mVWeTEf9,https://edu.gcfglobal.org/en/word2013/,Office 2013,"Office Basics,Word Basics,Working with Text,Working with Objects,Reviewing Documents and Collaboration,Doing More with Word,Extras,Quiz"
204,Access 2010,"In this free Access 2010 tutorial, learn how to enter, manage, and search through large amounts of data in an Access database.",0,https://www.youtube.com/playlist?list=PL8B880C15C0F6F1E4,https://edu.gcfglobal.org/en/access2010/,Office 2010,"Access Basics,Working With Data,Running Queries and Reports,Database Design Tips ,Extras,Quiz"
205,Excel 2010,"In this free Excel 2010 tutorial, learn how to create formulas and charts, use functions, format cells, and do more with your spreadsheets.",0,https://www.youtube.com/playlist?list=PL6B8144DFA8842F71,https://edu.gcfglobal.org/en/excel2010/,Office 2010,"Excel Basics,Common Tasks in Excel,Doing More with Excel,Extras,Quiz"
206,Outlook 2010,"In this free Outlook 2010 tutorial, learn how to create and maintain an account using this popular email software.",0,https://www.youtube.com/playlist?list=PLpQQipWcxwt815xZwCC_PHaLAONghUtSE,https://edu.gcfglobal.org/en/outlook2010/,Office 2010,Outlook Basics
207,PowerPoint 2010,"In this free PowerPoint 2010 tutorial, learn how to use themes and background styles, add pictures and clip art, modify charts and lists, and do more to create standout presentations.",0,https://www.youtube.com/playlist?list=PL7DA7D9B2E6DB921C,https://edu.gcfglobal.org/en/powerpoint2010/,Office 2010,"PowerPoint Basics,Common Tasks in PowerPoint,Doing More With PowerPoint,Extras,Quiz"
208,Publisher 2010,"In this free Publisher 2010 tutorial, learn how to produce professional publications like newsletters and flyers.",0,https://www.youtube.com/playlist?list=PLFB096C88EE6B2128,https://edu.gcfglobal.org/en/publisher2010/,Office 2010,"Publisher Basics,Common Tasks in Publisher"
209,Word 2010,"In this free Word 2010 tutorial, learn how to format text, use paragraph dialog boxes, add indents, work with tables and columns, and do more with your documents.",0,https://www.youtube.com/playlist?list=PLF3C4D69A278327E2,https://edu.gcfglobal.org/en/word2010/,Office 2010,"Word Basics,Common Tasks in Word,Doing More With Word,Extras,Quiz"
210,Access 2007,"In this free Access 2007 tutorial, learn how to enter, manage, and search through large amounts of data in an Access database.",0,https://www.youtube.com/playlist?list=PL394BFF6565464249,https://edu.gcfglobal.org/en/access2007/,Office 2007,"Understanding Database Concepts,Building the Database,Analyzing and Reporting Data"
211,Excel 2007,"In this free Excel 2007 tutorial, learn how to create formulas and charts, use functions, format cells, and do more with your spreadsheets.",0,https://www.youtube.com/playlist?list=PL7C31F9D3722A2C73,https://edu.gcfglobal.org/en/excel2007/,Office 2007,"Introduction to Excel,Excel Basics,Doing More with Excel,Extras"
212,PowerPoint 2007,"In this free PowerPoint 2007 tutorial, learn how to use themes and background styles, add pictures and clip art, modify charts and lists, and do more to create standout presentations.",0,https://www.youtube.com/playlist?list=PL3ED96FF9AA5A732B,https://edu.gcfglobal.org/en/powerpoint2007/,Office 2007,"Introduction to PowerPoint,PowerPoint Basics,Doing More with PowerPoint"
213,Word 2007,"In this free Word 2007 tutorial, learn how to format text, use paragraph dialog boxes, add indents, work with tablets and columns, and do more with your documents.",0,https://www.youtube.com/playlist?list=PL4618C688DEE0D0B3,https://edu.gcfglobal.org/en/word2007/,Office 2007,"Introduction to Word,Word Basics,Doing More with Word,Advanced Word,Extras"
214,Office 2003 Basics,"In this free tutorial, learn how to work with text, use the task pane, print, and do more in Office 2003.",0,0,https://edu.gcfglobal.org/en/office2003basics/,Office 2003,"Getting Started with Office 2003,Office 2003 Basics,Working with Office 2003 Files"
215,Access 2003,"In this free Access 2003 tutorial, learn how to enter, manage, and search through large amounts of data in an Access database.",0,0,https://edu.gcfglobal.org/en/access2003/,Office 2003,"Microsoft Access Overview,Entering, Viewing and Working with Data,Turning Data into Meaningful Information"
216,Excel 2003,"In this free Excel 2003 tutorial, learn how to create formulas and charts, use functions, format cells, and do more with your spreadsheets.",0,0,https://edu.gcfglobal.org/en/excel2003/,Office 2003,"Excel Basics,Worksheet Layout and Management,Charting, Printing and Page Setup, Advanced Excel Topics"
217,Outlook 2003,"In this free Outlook 2003 tutorial, learn how to create and maintain an account using this popular email software.",0,https://www.youtube.com/playlist?list=PL03A962924EC8210B,https://edu.gcfglobal.org/en/outlook2003/,Office 2003,"Beginning,Intermediate,Advanced,Extras"
